domain,ttl,ip_count,ns_count,label
sdl.ocrevx.cn,170.0,12,4,1
shc.ocrevx.cn,180.0,11,4,1
sidd.ocrevx.cn,180.0,12,4,1
sxcx.ocrevx.cn,180.0,13,4,1
sjgf.ocrevx.cn,170.0,12,4,1
shoj.ocrevx.cn,180.0,12,4,1
sbn.ocrevx.cn,180.0,12,4,1
sdg.ocrevx.cn,180.0,13,4,1
srkx.ocrevx.cn,180.0,12,4,1
sgb.ocrevx.cn,180.0,12,4,1
shut.ocrevx.cn,121.0,11,4,1
sde.ocrevx.cn,180.0,13,4,1
sei.ocrevx.cn,180.0,12,4,1
sutf.ocrevx.cn,117.0,13,4,1
sbhf.ocrevx.cn,163.0,13,4,1
ski.ocrevx.cn,180.0,12,4,1
sdtv.ocrevx.cn,180.0,12,4,1
slv.ocrevx.cn,119.0,11,4,1
svyt.ocrevx.cn,180.0,11,4,1
sgzl.ocrevx.cn,180.0,13,4,1
sree.ocrevx.cn,147.0,13,4,1
savn.ocrevx.cn,68.0,13,4,1
syiw.ocrevx.cn,69.0,12,4,1
soy.ocrevx.cn,180.0,12,4,1
sfoh.ocrevx.cn,180.0,11,4,1
sbzn.ocrevx.cn,111.0,11,4,1
scfs.ocrevx.cn,180.0,12,4,1
svkb.ocrevx.cn,180.0,12,4,1
srrq.ocrevx.cn,180.0,12,4,1
seit.ocrevx.cn,174.0,12,4,1
svnq.ocrevx.cn,67.0,13,4,1
sjsv.ocrevx.cn,159.0,12,4,1
sakh.ocrevx.cn,180.0,13,4,1
shk.ocrevx.cn,180.0,12,4,1
ssp.ocrevx.cn,180.0,11,4,1
sydx.ocrevx.cn,153.0,11,4,1
sdbv.ocrevx.cn,180.0,12,4,1
sjaf.ocrevx.cn,85.0,13,4,1
scfh.ocrevx.cn,110.0,11,4,1
syw.ocrevx.cn,180.0,11,4,1
smth.ocrevx.cn,180.0,12,4,1
svl.ocrevx.cn,180.0,12,4,1
sxu.ocrevx.cn,104.0,11,4,1
sld.ocrevx.cn,77.0,13,4,1
tpz.ocrities.cn,180.0,12,4,1
tpf.ocrities.cn,180.0,12,4,1
tqsp.ocrities.cn,180.0,13,4,1
ttoz.ocrities.cn,180.0,12,4,1
bcgx.ocrities.cn,180.0,11,4,1
bag.ocrities.cn,180.0,11,4,1
bfe.ocrities.cn,180.0,12,4,1
bllj.ocrities.cn,180.0,13,4,1
bwxr.ocrities.cn,180.0,13,4,1
bjg.ocrities.cn,180.0,12,4,1
bgpi.ocrities.cn,180.0,11,4,1
bku.ocrities.cn,180.0,13,4,1
kuz.ocrities.cn,180.0,12,4,1
kjfp.ocrities.cn,180.0,12,4,1
sjpr.ocrities.cn,180.0,13,4,1
szng.ocrities.cn,180.0,12,4,1
shl.ocrities.cn,180.0,13,4,1
sunp.ocrities.cn,180.0,12,4,1
suta.ocrities.cn,175.0,13,4,1
sbk.ocrities.cn,180.0,12,4,1
skfh.ocrities.cn,180.0,12,4,1
sjxe.ocrities.cn,180.0,11,4,1
sabc.ocroll.cn,180.0,12,4,1
sgep.ocroll.cn,180.0,13,4,1
sqrr.ocroll.cn,180.0,12,4,1
sxm.ocroll.cn,180.0,12,4,1
kvdu.ocroll.cn,180.0,13,4,1
kiu.ocroll.cn,143.0,12,4,1
biv.ocnst.cn,180.0,11,4,1
bzyq.ocnst.cn,180.0,12,4,1
bvab.ocnst.cn,180.0,11,4,1
byz.ocnst.cn,180.0,13,4,1
sso.ocnst.cn,180.0,12,4,1
ssd.ocnst.cn,177.0,11,4,1
sgo.ocnst.cn,180.0,12,4,1
solq.ocnst.cn,180.0,12,4,1
spy.ocnst.cn,180.0,13,4,1
shm.ocnst.cn,180.0,12,4,1
sxmd.ocnst.cn,172.0,12,4,1
spnw.ocnst.cn,180.0,12,4,1
cops.ocnst.cn,180.0,13,4,1
cczl.ocnst.cn,180.0,11,4,1
chz.ocnst.cn,180.0,13,4,1
cbq.ocnst.cn,180.0,12,4,1
kqxt.ocnst.cn,180.0,13,4,1
khoc.ocnst.cn,180.0,11,4,1
kqq.ocnst.cn,180.0,12,4,1
kqog.ocnst.cn,180.0,11,4,1
kyy.ocnst.cn,180.0,12,4,1
kkly.ocnst.cn,180.0,11,4,1
bue.ocnst.cn,180.0,12,4,1
bhtm.ocnst.cn,173.0,12,4,1
sncq.ocobt.cn,180.0,12,4,1
syk.ocobt.cn,180.0,12,4,1
srg.ocobt.cn,180.0,12,4,1
sqyn.ocobt.cn,180.0,13,4,1
sos.ocobt.cn,180.0,12,4,1
spmh.ocobt.cn,180.0,11,4,1
svzf.ocobt.cn,180.0,11,4,1
spa.ocobt.cn,180.0,13,4,1
bxva.ocobt.cn,180.0,11,4,1
bhd.ocobt.cn,180.0,11,4,1
blsp.ocobt.cn,180.0,12,4,1
bwaw.ocobt.cn,155.0,13,4,1
shmv.ocobt.cn,180.0,13,4,1
skci.ocobt.cn,180.0,12,4,1
sgy.ocobt.cn,180.0,12,4,1
sas.ocobt.cn,180.0,11,4,1
kvxq.ocobt.cn,180.0,12,4,1
ktjl.ocobt.cn,116.0,12,4,1
cwmj.ocobt.cn,124.0,12,4,1
crvy.ocobt.cn,130.0,13,4,1
cpf.ocobt.cn,180.0,12,4,1
sck.ocobt.cn,180.0,11,4,1
sqr.ocobt.cn,180.0,11,4,1
swe.ocobt.cn,180.0,13,4,1
sqti.ocobt.cn,180.0,13,4,1
sai.ocobt.cn,180.0,13,4,1
sxdz.ocobt.cn,180.0,12,4,1
shgk.ocobt.cn,180.0,11,4,1
sld.ocobt.cn,180.0,12,4,1
sett.ocobt.cn,180.0,13,4,1
sdk.ocobt.cn,84.0,12,4,1
swks.ocobt.cn,86.0,12,4,1
slg.ocobt.cn,129.0,11,4,1
slsj.ocobt.cn,180.0,13,4,1
sikn.ocobt.cn,72.0,12,4,1
stzy.ocobt.cn,90.0,11,4,1
scvh.ocobt.cn,180.0,12,4,1
svj.ocobt.cn,180.0,13,4,1
ssyt.ocobt.cn,180.0,12,4,1
slkt.ocobt.cn,77.0,11,4,1
sha.ocobt.cn,180.0,12,4,1
syy.ocobt.cn,180.0,12,4,1
sslz.ocobt.cn,176.0,12,4,1
sxjr.ocobt.cn,180.0,11,4,1
spux.ocobt.cn,180.0,12,4,1
sek.ocobt.cn,113.0,12,4,1
sxm.ocobt.cn,112.0,12,4,1
sevf.ocobt.cn,70.0,12,4,1
sra.ocobt.cn,124.0,12,4,1
snv.ocobt.cn,142.0,11,4,1
sxr.ocobt.cn,143.0,13,4,1
smh.ocobt.cn,180.0,12,4,1
sbaz.ocobt.cn,180.0,13,4,1
snz.ocofx.cn,180.0,12,4,1
sxg.ocofx.cn,180.0,12,4,1
stu.ocofx.cn,180.0,11,4,1
sul.ocofx.cn,180.0,13,4,1
tfni.ocofx.cn,180.0,12,4,1
tfc.ocofx.cn,180.0,13,4,1
spt.ocofx.cn,180.0,13,4,1
sch.ocofx.cn,180.0,13,4,1
shl.ocofx.cn,180.0,12,4,1
sdb.ocofx.cn,180.0,13,4,1
sqfu.ocofx.cn,180.0,12,4,1
srqt.ocofx.cn,180.0,13,4,1
sqo.ocofx.cn,180.0,13,4,1
stvq.ocofx.cn,180.0,13,4,1
cofh.ocofx.cn,180.0,12,4,1
cliz.ocofx.cn,180.0,12,4,1
cxi.ocofx.cn,180.0,11,4,1
cjux.ocofx.cn,180.0,13,4,1
cqfu.ocofx.cn,180.0,12,4,1
cnbf.ocofx.cn,180.0,11,4,1
cgt.ocofx.cn,180.0,13,4,1
czxf.ocofx.cn,178.0,13,4,1
ssy.ocoffi.cn,180.0,13,4,1
ste.ocoffi.cn,180.0,13,4,1
sjd.ocoffi.cn,180.0,12,4,1
saor.ocoffi.cn,180.0,12,4,1
kcun.ocoffi.cn,180.0,13,4,1
ktwe.ocoffi.cn,180.0,12,4,1
kjmv.ocoffi.cn,180.0,11,4,1
koga.ocoffi.cn,180.0,11,4,1
cqus.ocoffi.cn,180.0,12,4,1
ckb.ocoffi.cn,180.0,11,4,1
cqyy.ocoffi.cn,180.0,11,4,1
cvpr.ocoffi.cn,180.0,12,4,1
cmk.ocoffi.cn,180.0,12,4,1
caaz.ocoffi.cn,180.0,13,4,1
ciq.ocoffi.cn,180.0,13,4,1
cif.ocoffi.cn,180.0,11,4,1
brr.ocoffi.cn,180.0,13,4,1
bap.ocoffi.cn,180.0,13,4,1
bhmq.ocoffi.cn,180.0,13,4,1
bcak.ocoffi.cn,180.0,11,4,1
bna.ocoffi.cn,180.0,12,4,1
bhl.ocoffi.cn,180.0,12,4,1
krqq.ocoffi.cn,146.0,11,4,1
kui.ocoffi.cn,130.0,12,4,1
kijf.ocorat.cn,180.0,13,4,1
ktkn.ocorat.cn,180.0,12,4,1
tmkh.ocorat.cn,180.0,13,4,1
tpv.ocorat.cn,180.0,12,4,1
crcb.ocorat.cn,180.0,13,4,1
cfyd.ocorat.cn,169.0,13,4,1
cfkr.ocorat.cn,180.0,11,4,1
cka.ocorat.cn,180.0,12,4,1
tmlv.ocorat.cn,180.0,12,4,1
tmt.ocorat.cn,180.0,11,4,1
snkz.ocorat.cn,178.0,12,4,1
ssms.ocorat.cn,180.0,13,4,1
sepq.ocorat.cn,180.0,13,4,1
sbx.ocorat.cn,180.0,12,4,1
sgv.ocorat.cn,180.0,11,4,1
srmn.ocorat.cn,180.0,12,4,1
sicz.ocorat.cn,180.0,12,4,1
shl.ocorat.cn,180.0,12,4,1
ctqc.ocorat.cn,180.0,11,4,1
cbh.ocorat.cn,180.0,12,4,1
cvl.ocorat.cn,180.0,12,4,1
cuj.ocorat.cn,180.0,13,4,1
bag.ocorat.cn,180.0,12,4,1
bqr.ocorat.cn,180.0,13,4,1
ssx.ocorat.cn,170.0,12,4,1
stos.ocorat.cn,180.0,12,4,1
surg.ocorat.cn,156.0,13,4,1
sxw.ocorat.cn,180.0,13,4,1
cosx.ocother.cn,180.0,11,4,1
czll.ocother.cn,180.0,11,4,1
ctx.ocother.cn,180.0,12,4,1
cgb.ocother.cn,180.0,13,4,1
bzuj.ocother.cn,180.0,13,4,1
bmh.ocother.cn,180.0,12,4,1
skn.ocother.cn,180.0,13,4,1
sxx.ocother.cn,180.0,13,4,1
sqzr.ocother.cn,180.0,12,4,1
snxg.ocother.cn,180.0,13,4,1
tsw.ocother.cn,180.0,11,4,1
tgq.ocother.cn,180.0,13,4,1
stoz.ocother.cn,180.0,12,4,1
sxcv.ocother.cn,180.0,11,4,1
srh.ocother.cn,180.0,13,4,1
spd.ocother.cn,180.0,12,4,1
celm.ocother.cn,180.0,12,4,1
cvdx.ocother.cn,180.0,12,4,1
che.ocother.cn,180.0,12,4,1
cig.ocother.cn,180.0,12,4,1
soa.ocother.cn,180.0,11,4,1
sfk.ocother.cn,180.0,11,4,1
sjh.ocother.cn,180.0,11,4,1
sizn.ocother.cn,180.0,11,4,1
kmnx.ocother.cn,126.0,13,4,1
ktgj.ocother.cn,180.0,12,4,1
sbg.ocother.cn,180.0,11,4,1
sgn.ocother.cn,179.0,12,4,1
slnw.ocother.cn,136.0,12,4,1
shk.ocother.cn,180.0,13,4,1
bxvx.ocover.cn,180.0,13,4,1
bfg.ocover.cn,180.0,12,4,1
cic.ocover.cn,180.0,12,4,1
cwvx.ocover.cn,180.0,12,4,1
cahb.ocover.cn,180.0,12,4,1
ctr.ocover.cn,180.0,12,4,1
czdc.ocover.cn,180.0,13,4,1
cug.ocover.cn,180.0,13,4,1
crq.ocover.cn,180.0,12,4,1
cowu.ocover.cn,180.0,13,4,1
bsr.ocover.cn,180.0,13,4,1
bjw.ocover.cn,180.0,12,4,1
kff.ocover.cn,180.0,11,4,1
kda.ocover.cn,180.0,13,4,1
slot.ocover.cn,165.0,12,4,1
sjh.ocover.cn,180.0,13,4,1
sugk.ocover.cn,180.0,13,4,1
sqn.ocover.cn,180.0,11,4,1
tvg.ocover.cn,180.0,12,4,1
tji.ocover.cn,180.0,11,4,1
tjsy.ocover.cn,180.0,13,4,1
tjd.ocover.cn,180.0,13,4,1
bopl.ocowed.cn,180.0,11,4,1
bvmf.ocowed.cn,180.0,13,4,1
but.ocowed.cn,180.0,13,4,1
bhnq.ocowed.cn,180.0,13,4,1
bmsy.ocowed.cn,180.0,12,4,1
bupb.ocowed.cn,180.0,12,4,1
sui.ocowed.cn,180.0,11,4,1
sfs.ocowed.cn,180.0,13,4,1
sysw.ocowed.cn,180.0,13,4,1
sxb.ocowed.cn,180.0,12,4,1
cgta.ocowed.cn,180.0,11,4,1
cxls.ocowed.cn,180.0,11,4,1
cqbg.ocowed.cn,163.0,13,4,1
cxt.ocowed.cn,180.0,11,4,1
tar.ocowed.cn,180.0,11,4,1
twsx.ocowed.cn,180.0,13,4,1
sax.ocowed.cn,180.0,13,4,1
sfkp.ocowed.cn,180.0,13,4,1
scxe.ocowed.cn,180.0,11,4,1
sqev.ocowed.cn,178.0,13,4,1
knr.ocowed.cn,180.0,13,4,1
kjpy.ocowed.cn,153.0,13,4,1
gwow.ocowes.cn,180.0,13,4,1
gcgc.ocowes.cn,180.0,13,4,1
slb.ocowes.cn,180.0,12,4,1
sbr.ocowes.cn,180.0,12,4,1
sdd.ocowes.cn,180.0,12,4,1
svs.ocowes.cn,180.0,11,4,1
siw.ocowes.cn,180.0,12,4,1
sfm.ocowes.cn,180.0,11,4,1
sufn.ocowes.cn,180.0,12,4,1
szfi.ocowes.cn,180.0,13,4,1
tth.ocowes.cn,180.0,13,4,1
tpax.ocowes.cn,180.0,12,4,1
kxrr.ocowes.cn,180.0,13,4,1
kjtf.ocowes.cn,180.0,11,4,1
cwz.ocowes.cn,180.0,12,4,1
cgo.ocowes.cn,178.0,13,4,1
ctm.ocowes.cn,180.0,13,4,1
cqsd.ocowes.cn,180.0,11,4,1
kza.ocowes.cn,180.0,13,4,1
kko.ocowes.cn,180.0,13,4,1
ccpm.ocowes.cn,180.0,13,4,1
cbs.ocowes.cn,180.0,13,4,1
cjmj.ocowes.cn,180.0,13,4,1
cbk.ocowes.cn,180.0,13,4,1
tzl.ocowes.cn,180.0,13,4,1
czx.ocowes.cn,180.0,13,4,1
cey.ocowes.cn,180.0,13,4,1
cflj.ocowes.cn,180.0,13,4,1
cmhy.ocowes.cn,180.0,13,4,1
tfsd.ocowes.cn,180.0,13,4,1
skhx.ocowes.cn,180.0,13,4,1
sbsa.ocowes.cn,180.0,13,4,1
sme.ocowes.cn,180.0,13,4,1
sdl.ocowes.cn,170.0,13,4,1
slr.ocowes.cn,180.0,13,4,1
sdg.ocowes.cn,180.0,13,4,1
snj.ocowes.cn,180.0,13,4,1
cgn.ocowned.cn,180.0,12,4,1
ciw.ocowned.cn,180.0,13,4,1
coh.ocowned.cn,180.0,13,4,1
cin.ocowned.cn,180.0,13,4,1
tqpy.ocowned.cn,180.0,13,4,1
kpz.ocowned.cn,180.0,13,4,1
bae.ocowned.cn,180.0,13,4,1
kyq.ocowned.cn,180.0,13,4,1
blo.ocowned.cn,179.0,13,4,1
blb.ocowned.cn,180.0,13,4,1
beqe.ocowned.cn,180.0,13,4,1
bhu.ocowned.cn,180.0,13,4,1
bza.ocowned.cn,180.0,13,4,1
ssf.ocowned.cn,166.0,13,4,1
skhi.ocowned.cn,165.0,12,4,1
sbj.ocowned.cn,180.0,13,4,1
syt.ocowned.cn,180.0,13,4,1
cle.ocpaign.cn,180.0,13,4,1
cgh.ocpaign.cn,180.0,13,4,1
czwz.ocpaign.cn,180.0,13,4,1
cbu.ocpaign.cn,180.0,13,4,1
sjye.ocpaign.cn,180.0,13,4,1
suor.ocpaign.cn,180.0,13,4,1
siqj.ocpaign.cn,180.0,12,4,1
syym.ocpaign.cn,180.0,13,4,1
stt.ocpaign.cn,180.0,13,4,1
sju.ocpaign.cn,180.0,13,4,1
scq.ocpaign.cn,180.0,12,4,1
snpt.ocpaign.cn,180.0,13,4,1
tvt.ocpaign.cn,180.0,13,4,1
tbr.ocpaign.cn,135.0,13,4,1
bbu.ocpaign.cn,180.0,13,4,1
bbj.ocpaign.cn,166.0,13,4,1
bcm.ocpaign.cn,180.0,12,4,1
bsgk.ocpaign.cn,180.0,12,4,1
bsvk.ocpaign.cn,180.0,13,4,1
brep.ocpaign.cn,180.0,13,4,1
sbr.ocpaign.cn,180.0,13,4,1
sstp.ocpaign.cn,159.0,13,4,1
sqt.ocpaign.cn,180.0,13,4,1
sdtp.ocpaign.cn,180.0,13,4,1
tkyl.ocpaign.cn,180.0,12,4,1
thpj.ocpaign.cn,134.0,13,4,1
knnj.ocpaign.cn,180.0,13,4,1
kisk.ocpaign.cn,97.0,13,4,1
bdc.ocpaign.cn,180.0,12,4,1
bmu.ocpaign.cn,180.0,13,4,1
cyfe.ocpaign.cn,180.0,13,4,1
caga.ocpaign.cn,180.0,13,4,1
cbz.ocpaign.cn,180.0,12,4,1
ctj.ocpaign.cn,164.0,13,4,1
kmgo.ocper.cn,180.0,12,4,1
kgn.ocper.cn,180.0,13,4,1
cxyn.ocper.cn,180.0,13,4,1
ckd.ocper.cn,180.0,13,4,1
cxs.ocper.cn,180.0,13,4,1
cmy.ocper.cn,180.0,13,4,1
soin.ocper.cn,180.0,13,4,1
soi.ocper.cn,180.0,12,4,1
siwy.ocper.cn,127.0,13,4,1
suqn.ocper.cn,180.0,13,4,1
spsz.ocper.cn,180.0,13,4,1
sre.ocper.cn,180.0,12,4,1
sbhj.ocper.cn,123.0,13,4,1
sjjm.ocper.cn,180.0,13,4,1
scf.ocper.cn,180.0,13,4,1
sidn.ocper.cn,180.0,13,4,1
svwv.ocper.cn,180.0,13,4,1
smz.ocper.cn,180.0,12,4,1
cgn.ocper.cn,180.0,13,4,1
cue.ocper.cn,180.0,13,4,1
cgtz.ocper.cn,180.0,13,4,1
cyvk.ocper.cn,180.0,13,4,1
kmvs.ocpresi.cn,180.0,13,4,1
kzb.ocpresi.cn,180.0,13,4,1
ktc.ocpresi.cn,180.0,13,4,1
kmel.ocpresi.cn,180.0,13,4,1
ktk.ocpresi.cn,180.0,13,4,1
kfbg.ocpresi.cn,180.0,13,4,1
cubv.ocpresi.cn,180.0,12,4,1
cqag.ocpresi.cn,180.0,13,4,1
cul.ocpresi.cn,180.0,12,4,1
cgx.ocpresi.cn,180.0,12,4,1
bojh.ocpresi.cn,180.0,12,4,1
bfak.ocpresi.cn,180.0,13,4,1
smpv.ocpresi.cn,180.0,13,4,1
sbv.ocpresi.cn,180.0,13,4,1
svnk.ocpresi.cn,180.0,13,4,1
sjr.ocpresi.cn,180.0,13,4,1
bwst.ocpresi.cn,180.0,13,4,1
bjw.ocpresi.cn,180.0,13,4,1
bpui.ocpresi.cn,180.0,13,4,1
bnk.ocpresi.cn,180.0,13,4,1
cys.ocprie.cn,180.0,13,4,1
clb.ocprie.cn,180.0,13,4,1
cjon.ocprie.cn,180.0,13,4,1
kuz.ocprie.cn,180.0,13,4,1
kbna.ocprie.cn,180.0,13,4,1
cjr.ocprie.cn,180.0,12,4,1
csh.ocprie.cn,180.0,12,4,1
cwjm.ocprie.cn,180.0,13,4,1
crpj.ocprie.cn,180.0,13,4,1
senn.ocprie.cn,180.0,13,4,1
soqd.ocprie.cn,180.0,13,4,1
swt.ocprie.cn,180.0,13,4,1
sroi.ocprie.cn,180.0,13,4,1
syun.ocprie.cn,180.0,13,4,1
sbk.ocprie.cn,180.0,13,4,1
stcb.ocprie.cn,167.0,13,4,1
spz.ocprie.cn,180.0,12,4,1
cpzo.ocprie.cn,180.0,13,4,1
cmia.ocprie.cn,180.0,13,4,1
ceeg.ocprie.cn,179.0,13,4,1
chb.ocprie.cn,180.0,12,4,1
swsj.ocral.cn,180.0,13,4,1
sodb.ocral.cn,180.0,13,4,1
sltf.ocral.cn,180.0,13,4,1
tgli.ocprie.cn,180.0,12,4,1
skp.ocral.cn,180.0,12,4,1
tka.ocprie.cn,180.0,13,4,1
bcfs.ocprox.cn,180.0,12,4,1
bkgc.ocprox.cn,180.0,13,4,1
cdr.ocprie.cn,180.0,13,4,1
cvc.ocprie.cn,180.0,13,4,1
cesa.ocprie.cn,164.0,13,4,1
cqm.ocprie.cn,180.0,13,4,1
cyxn.ocprie.cn,180.0,13,4,1
cgo.ocprie.cn,180.0,13,4,1
csfm.ocprie.cn,153.0,13,4,1
cixb.ocprie.cn,180.0,13,4,1
cnm.ocprie.cn,180.0,12,4,1
cqke.ocprie.cn,180.0,13,4,1
cub.ocprie.cn,180.0,12,4,1
ccx.ocprie.cn,180.0,13,4,1
cxcr.ocprie.cn,180.0,13,4,1
csl.ocprie.cn,137.0,13,4,1
cvsm.ocprie.cn,148.0,13,4,1
caa.ocprie.cn,151.0,13,4,1
czrk.ocprie.cn,180.0,12,4,1
cev.ocprie.cn,180.0,13,4,1
codd.ocprie.cn,180.0,13,4,1
cij.ocprie.cn,130.0,13,4,1
cdb.ocprie.cn,163.0,13,4,1
cjpg.ocprie.cn,180.0,13,4,1
cien.ocprie.cn,115.0,13,4,1
cco.ocprie.cn,180.0,13,4,1
cqog.ocprie.cn,180.0,12,4,1
cpwk.ocprie.cn,180.0,13,4,1
cuov.ocprie.cn,180.0,13,4,1
czy.ocprie.cn,178.0,12,4,1
cemj.ocprie.cn,180.0,12,4,1
cvyl.ocprie.cn,180.0,13,4,1
cra.ocprie.cn,105.0,12,4,1
cai.ocprie.cn,180.0,13,4,1
clbw.ocprie.cn,180.0,13,4,1
cbxd.ocprie.cn,100.0,12,4,1
crqq.ocprie.cn,110.0,13,4,1
cib.ocprie.cn,137.0,13,4,1
clc.ocprie.cn,180.0,13,4,1
cjq.ocprie.cn,180.0,13,4,1
clf.ocprie.cn,180.0,13,4,1
cfj.ocprie.cn,73.0,13,4,1
cwpr.ocprie.cn,180.0,12,4,1
cvz.ocprie.cn,180.0,13,4,1
cawx.ocprie.cn,180.0,13,4,1
cuq.ocprie.cn,180.0,13,4,1
cby.ocprie.cn,180.0,13,4,1
cch.ocprie.cn,180.0,13,4,1
cydp.ocprie.cn,125.0,13,4,1
cwe.ocprie.cn,180.0,13,4,1
cwv.ocprie.cn,180.0,12,4,1
czbv.ocprie.cn,180.0,13,4,1
cvq.ocprie.cn,180.0,13,4,1
slq.ocprie.cn,94.0,13,4,1
sxsc.ocprie.cn,78.0,13,4,1
szf.ocprie.cn,180.0,13,4,1
srh.ocprie.cn,69.0,12,4,1
cvmd.ocprie.cn,138.0,13,4,1
cdy.ocprie.cn,52.0,13,4,1
cjh.ocprie.cn,113.0,13,4,1
cffz.ocprie.cn,180.0,13,4,1
beev.ocprie.cn,180.0,12,4,1
blm.ocprie.cn,148.0,13,4,1
brtl.ocprie.cn,180.0,13,4,1
bvfu.ocprie.cn,145.0,13,4,1
riav.ocprie.cn,134.0,13,4,1
rgqy.ocprie.cn,140.0,13,4,1
bwu.ocprie.cn,57.0,13,4,1
bks.ocprie.cn,104.0,12,4,1
tzd.ocprie.cn,55.0,13,4,1
tmku.ocprie.cn,180.0,13,4,1
bchy.ocprie.cn,45.0,13,4,1
btt.ocprie.cn,52.0,12,4,1
bjke.ocprie.cn,52.0,13,4,1
bqm.ocprie.cn,37.0,13,4,1
spno.ocprox.cn,180.0,13,4,1
stm.ocprox.cn,180.0,13,4,1
spzy.ocprox.cn,180.0,13,4,1
swg.ocprox.cn,180.0,13,4,1
bkoh.ocprox.cn,180.0,13,4,1
bnh.ocprox.cn,180.0,13,4,1
sjx.ocprox.cn,180.0,13,4,1
snzq.ocprox.cn,180.0,13,4,1
sfay.ocprox.cn,177.0,13,4,1
sjjc.ocprox.cn,180.0,13,4,1
stdr.ocprox.cn,180.0,13,4,1
ssyh.ocprox.cn,180.0,13,4,1
szir.ocprox.cn,180.0,13,4,1
sesi.ocprox.cn,180.0,13,4,1
sjpj.ocprox.cn,180.0,13,4,1
sce.ocprox.cn,180.0,13,4,1
smg.ocprox.cn,180.0,13,4,1
spoi.ocprox.cn,162.0,13,4,1
sjv.ocprox.cn,180.0,13,4,1
scye.ocprox.cn,180.0,13,4,1
svc.ocprox.cn,180.0,13,4,1
srbd.ocprox.cn,180.0,13,4,1
skvt.ocprox.cn,180.0,13,4,1
sziw.ocprox.cn,180.0,13,4,1
stmt.ocprox.cn,180.0,13,4,1
tovp.ocprox.cn,180.0,12,4,1
trud.ocprox.cn,180.0,13,4,1
suh.ocprox.cn,148.0,13,4,1
slca.ocprox.cn,180.0,13,4,1
spt.ocprox.cn,180.0,13,4,1
spqf.ocprox.cn,180.0,13,4,1
sgz.ocprox.cn,169.0,13,4,1
sxs.ocprox.cn,180.0,13,4,1
sjlp.ocprox.cn,146.0,13,4,1
sln.ocprox.cn,144.0,13,4,1
sqg.ocprox.cn,146.0,13,4,1
sef.ocprox.cn,180.0,13,4,1
sgkf.ocprox.cn,180.0,13,4,1
sgym.ocprox.cn,180.0,13,4,1
snho.ocprox.cn,180.0,13,4,1
sghr.ocprox.cn,180.0,13,4,1
snh.ocprox.cn,180.0,12,4,1
sabp.ocprox.cn,180.0,13,4,1
stug.ocprox.cn,180.0,13,4,1
ssk.ocprox.cn,180.0,13,4,1
sct.ocprox.cn,180.0,13,4,1
slww.ocprox.cn,180.0,13,4,1
skae.ocprox.cn,180.0,13,4,1
she.ocprox.cn,180.0,13,4,1
ssvf.ocprox.cn,180.0,13,4,1
snqv.ocprox.cn,174.0,13,4,1
soc.ocprox.cn,180.0,13,4,1
sgy.ocprox.cn,180.0,13,4,1
szo.ocprox.cn,180.0,12,4,1
saiz.ocprox.cn,180.0,13,4,1
spbl.ocprox.cn,180.0,13,4,1
smu.ocprox.cn,176.0,13,4,1
sdp.ocprox.cn,180.0,13,4,1
skbf.ocprox.cn,147.0,13,4,1
sbr.ocprox.cn,180.0,13,4,1
syq.ocprox.cn,180.0,13,4,1
swiv.ocprox.cn,180.0,13,4,1
soo.ocprox.cn,180.0,13,4,1
gkji.ocprox.cn,180.0,13,4,1
gaam.ocprox.cn,180.0,13,4,1
kqqf.ocprox.cn,141.0,13,4,1
kwoa.ocprox.cn,141.0,13,4,1
rtd.ocprox.cn,180.0,13,4,1
rgm.ocprox.cn,180.0,12,4,1
swri.ocprox.cn,146.0,13,4,1
sjll.ocprox.cn,154.0,13,4,1
sver.ocprox.cn,122.0,13,4,1
sihw.ocprox.cn,172.0,13,4,1
cbk.ocprox.cn,180.0,13,4,1
cjxx.ocprox.cn,180.0,12,4,1
ckml.ocprox.cn,137.0,13,4,1
cht.ocprox.cn,180.0,13,4,1
sphp.ocprox.cn,180.0,13,4,1
smde.ocprox.cn,180.0,13,4,1
srm.ocprox.cn,180.0,13,4,1
suui.ocprox.cn,134.0,13,4,1
smx.ocral.cn,180.0,13,4,1
swx.ocral.cn,180.0,13,4,1
sdq.ocral.cn,180.0,13,4,1
svm.ocral.cn,180.0,12,4,1
tzv.ocral.cn,180.0,13,4,1
tkzg.ocral.cn,180.0,13,4,1
sgn.ocral.cn,180.0,13,4,1
syga.ocral.cn,180.0,12,4,1
sbe.ocral.cn,180.0,12,4,1
scds.ocral.cn,180.0,13,4,1
snq.ocral.cn,180.0,13,4,1
spbc.ocral.cn,180.0,13,4,1
shxi.ocral.cn,180.0,13,4,1
sej.ocral.cn,180.0,13,4,1
cakw.hafinan.cn,180.0,13,4,1
cpov.hafinan.cn,180.0,13,4,1
cwv.hafinan.cn,180.0,13,4,1
cnae.hafinan.cn,180.0,13,4,1
kgz.hafinan.cn,180.0,13,4,1
khnd.hafinan.cn,180.0,13,4,1
spkd.hafinan.cn,180.0,12,4,1
scv.hafinan.cn,180.0,13,4,1
skyy.hafinan.cn,175.0,12,4,1
swtp.hafinan.cn,180.0,13,4,1
sct.hafinan.cn,180.0,13,4,1
srgx.hafinan.cn,180.0,13,4,1
sld.hafinan.cn,180.0,13,4,1
svx.hafinan.cn,180.0,13,4,1
